blank,datetime,temperature,precipitationform,precipitationprob,humidity,windspeed,winddirection,cloud,precipitation,year,month,day,hour,pressure
6023.0,2021-05-08 00:00:00,9.0,0.0,0.0,70.0,0.6,291.0,1.0,0.0,2021.0,5.0,8.0,0.0,1002.1
6024.0,2021-05-08 01:00:00,8.333333333333334,0.0,0.0,71.66666666666667,0.5666666666666667,287.6666666666667,1.0,0.0,2021.0,5.0,8.0,1.0,1002.0
6025.0,2021-05-08 02:00:00,7.666666666666667,0.0,0.0,73.33333333333333,0.5333333333333333,284.3333333333333,1.0,0.0,2021.0,5.0,8.0,2.0,1001.8
6026.0,2021-05-08 03:00:00,7.0,0.0,0.0,75.0,0.5,281.0,1.0,0.0,2021.0,5.0,8.0,3.0,1001.6
6027.0,2021-05-08 04:00:00,7.0,0.0,0.0,76.66666666666667,0.5666666666666667,251.33333333333331,1.0,0.0,2021.0,5.0,8.0,4.0,1001.5
6028.0,2021-05-08 05:00:00,7.0,0.0,0.0,78.33333333333333,0.6333333333333333,221.66666666666663,1.0,0.0,2021.0,5.0,8.0,5.0,1001.0
6029.0,2021-05-08 06:00:00,7.0,0.0,0.0,80.0,0.7,192.0,1.0,0.0,2021.0,5.0,8.0,6.0,1000.4
6030.0,2021-05-08 07:00:00,10.0,0.0,0.0,70.0,0.9333333333333332,195.0,1.0,0.0,2021.0,5.0,8.0,7.0,1000.3
6031.0,2021-05-08 08:00:00,13.0,0.0,0.0,60.0,1.1666666666666663,198.0,1.0,0.0,2021.0,5.0,8.0,8.0,1000.5
6032.0,2021-05-08 09:00:00,16.0,0.0,0.0,50.0,1.4,201.0,1.0,0.0,2021.0,5.0,8.0,9.0,1000.3
6033.0,2021-05-08 10:00:00,18.0,0.0,0.0,45.0,2.4000000000000004,205.0,1.0,0.0,2021.0,5.0,8.0,10.0,999.8
6034.0,2021-05-08 11:00:00,20.0,0.0,0.0,40.0,3.4000000000000004,209.0,1.0,0.0,2021.0,5.0,8.0,11.0,999.0
6035.0,2021-05-08 12:00:00,22.0,0.0,0.0,35.0,4.4,213.0,1.0,0.0,2021.0,5.0,8.0,12.0,998.1
6036.0,2021-05-08 13:00:00,22.666666666666668,0.0,0.0,33.333333333333336,4.9,221.0,1.0,0.0,2021.0,5.0,8.0,13.0,997.0
6037.0,2021-05-08 14:00:00,23.33333333333333,0.0,0.0,31.666666666666668,5.4,229.0,1.0,0.0,2021.0,5.0,8.0,14.0,996.3
6038.0,2021-05-08 15:00:00,24.0,0.0,0.0,30.0,5.9,237.0,1.0,0.0,2021.0,5.0,8.0,15.0,995.7
6039.0,2021-05-08 16:00:00,23.0,0.0,3.333333333333333,35.0,5.5,234.0,1.0,0.0,2021.0,5.0,8.0,16.0,995.1
6040.0,2021-05-08 17:00:00,22.0,0.0,6.666666666666667,40.0,5.1000000000000005,231.0,1.0,0.0,2021.0,5.0,8.0,17.0,994.8
6041.0,2021-05-08 18:00:00,21.0,0.0,10.0,45.0,4.7,228.0,1.0,0.0,2021.0,5.0,8.0,18.0,995.0
6042.0,2021-05-08 19:00:00,19.666666666666668,0.0,13.333333333333334,58.333333333333336,4.233333333333333,236.0,1.6666666666666663,0.0,2021.0,5.0,8.0,19.0,995.9
6043.0,2021-05-08 20:00:00,18.33333333333333,0.0,16.666666666666668,71.66666666666667,3.7666666666666666,244.0,2.333333333333333,0.0,2021.0,5.0,8.0,20.0,996.9
6044.0,2021-05-08 21:00:00,17.0,0.0,20.0,85.0,3.3,252.0,3.0,0.0,2021.0,5.0,8.0,21.0,997.8
6045.0,2021-05-08 22:00:00,16.0,0.0,20.0,83.33333333333333,3.1,272.0,3.0,0.0,2021.0,5.0,8.0,22.0,998.6
6046.0,2021-05-08 23:00:00,15.0,0.0,20.0,81.66666666666667,2.9,292.0,3.0,0.0,2021.0,5.0,8.0,23.0,999.2
6047.0,2021-05-09 00:00:00,14.0,0.0,20.0,80.0,2.7,312.0,3.0,0.0,2021.0,5.0,9.0,0.0,999.6
6048.0,2021-05-09 01:00:00,12.666666666666666,0.0,13.333333333333332,78.33333333333333,2.466666666666667,317.0,2.333333333333333,0.0,2021.0,5.0,9.0,1.0,999.6
6049.0,2021-05-09 02:00:00,11.333333333333334,0.0,6.666666666666666,76.66666666666667,2.2333333333333334,322.0,1.6666666666666667,0.0,2021.0,5.0,9.0,2.0,999.8
6050.0,2021-05-09 03:00:00,10.0,0.0,0.0,75.0,2.0,327.0,1.0,0.0,2021.0,5.0,9.0,3.0,1000.0
6051.0,2021-05-09 04:00:00,9.333333333333334,0.0,0.0,78.33333333333333,1.8,332.3333333333333,1.0,0.0,2021.0,5.0,9.0,4.0,1000.3
6052.0,2021-05-09 05:00:00,8.666666666666666,0.0,0.0,81.66666666666667,1.6,337.6666666666667,1.0,0.0,2021.0,5.0,9.0,5.0,1001.0
6053.0,2021-05-09 06:00:00,8.0,0.0,0.0,85.0,1.4,343.0,1.0,0.0,2021.0,5.0,9.0,6.0,1001.7
6054.0,2021-05-09 07:00:00,10.666666666666666,0.0,0.0,75.0,1.8,340.3333333333333,1.0,0.0,2021.0,5.0,9.0,7.0,1002.7
6055.0,2021-05-09 08:00:00,13.333333333333332,0.0,0.0,65.0,2.2,337.6666666666667,1.0,0.0,2021.0,5.0,9.0,8.0,1003.2
6056.0,2021-05-09 09:00:00,16.0,0.0,0.0,55.0,2.6,335.0,1.0,0.0,2021.0,5.0,9.0,9.0,1003.3
6057.0,2021-05-09 10:00:00,18.0,0.0,0.0,46.66666666666666,2.833333333333333,328.0,1.0,0.0,2021.0,5.0,9.0,10.0,1003.9
6058.0,2021-05-09 11:00:00,20.0,0.0,0.0,38.33333333333333,3.0666666666666664,321.0,1.0,0.0,2021.0,5.0,9.0,11.0,1003.9
6059.0,2021-05-09 12:00:00,22.0,0.0,0.0,30.0,3.3,314.0,1.0,0.0,2021.0,5.0,9.0,12.0,1003.4
6060.0,2021-05-09 13:00:00,22.666666666666668,0.0,0.0,28.33333333333333,3.533333333333333,313.6666666666667,1.0,0.0,2021.0,5.0,9.0,13.0,1003.1
6061.0,2021-05-09 14:00:00,23.33333333333333,0.0,0.0,26.666666666666668,3.7666666666666666,313.3333333333333,1.0,0.0,2021.0,5.0,9.0,14.0,1002.7
6062.0,2021-05-09 15:00:00,24.0,0.0,0.0,25.0,4.0,313.0,1.0,0.0,2021.0,5.0,9.0,15.0,1002.3
6063.0,2021-05-09 16:00:00,23.33333333333333,0.0,0.0,25.0,3.4,313.0,1.0,0.0,2021.0,5.0,9.0,16.0,1002.1
6064.0,2021-05-09 17:00:00,22.666666666666668,0.0,0.0,25.0,2.8,313.0,1.0,0.0,2021.0,5.0,9.0,17.0,1001.9
6065.0,2021-05-09 18:00:00,22.0,0.0,0.0,25.0,2.2,313.0,1.0,0.0,2021.0,5.0,9.0,18.0,1001.8
6066.0,2021-05-09 19:00:00,19.666666666666668,0.0,0.0,35.0,2.033333333333333,323.0,1.0,0.0,2021.0,5.0,9.0,19.0,1001.9
6067.0,2021-05-09 20:00:00,17.333333333333332,0.0,0.0,45.0,1.8666666666666667,333.0,1.0,0.0,2021.0,5.0,9.0,20.0,1002.6
6068.0,2021-05-09 21:00:00,15.0,0.0,0.0,55.0,1.7,343.0,1.0,0.0,2021.0,5.0,9.0,21.0,1003.2
6069.0,2021-05-09 22:00:00,14.0,0.0,3.333333333333333,58.333333333333336,1.6333333333333333,266.3333333333333,1.6666666666666663,0.0,2021.0,5.0,9.0,22.0,1003.4
6070.0,2021-05-09 23:00:00,13.0,0.0,6.666666666666667,61.66666666666666,1.5666666666666669,189.66666666666663,2.333333333333333,0.0,2021.0,5.0,9.0,23.0,1003.6
6071.0,2021-05-10 00:00:00,12.0,0.0,10.0,65.0,1.5,113.0,3.0,0.0,2021.0,5.0,10.0,0.0,1003.7
6072.0,2021-05-10 01:00:00,11.666666666666666,0.0,16.666666666666668,65.0,1.6,119.66666666666669,3.333333333333333,0.0,2021.0,5.0,10.0,1.0,1003.9
6073.0,2021-05-10 02:00:00,11.333333333333334,0.0,23.333333333333336,65.0,1.7,126.33333333333331,3.6666666666666665,0.0,2021.0,5.0,10.0,2.0,1003.4
6074.0,2021-05-10 03:00:00,11.0,0.0,30.0,65.0,1.8,133.0,4.0,0.0,2021.0,5.0,10.0,3.0,1003.3
6075.0,2021-05-10 04:00:00,11.333333333333334,0.0,30.0,66.66666666666667,1.7333333333333334,115.0,4.0,0.0,2021.0,5.0,10.0,4.0,1003.0
6076.0,2021-05-10 05:00:00,11.666666666666666,0.0,30.0,68.33333333333333,1.6666666666666667,97.0,4.0,0.0,2021.0,5.0,10.0,5.0,1003.0
6077.0,2021-05-10 06:00:00,12.0,0.0,30.0,70.0,1.6,79.0,4.0,0.0,2021.0,5.0,10.0,6.0,1003.3
6078.0,2021-05-10 07:00:00,13.333333333333334,0.3333333333333333,40.0,66.66666666666667,1.6,90.0,4.0,0.8333333333333334,2021.0,5.0,10.0,7.0,1004.0
6079.0,2021-05-10 08:00:00,14.666666666666666,0.6666666666666666,50.0,63.333333333333336,1.6,101.0,4.0,1.6666666666666667,2021.0,5.0,10.0,8.0,1004.6
6080.0,2021-05-10 09:00:00,16.0,1.0,60.0,60.0,1.6,112.0,4.0,2.5,2021.0,5.0,10.0,9.0,1004.7
6081.0,2021-05-10 10:00:00,17.333333333333332,0.6666666666666667,50.0,55.0,1.8666666666666667,118.66666666666669,4.0,3.333333333333333,2021.0,5.0,10.0,10.0,1005.2
6082.0,2021-05-10 11:00:00,18.666666666666668,0.3333333333333333,40.0,50.0,2.1333333333333333,125.33333333333331,4.0,4.166666666666667,2021.0,5.0,10.0,11.0,1004.2
6083.0,2021-05-10 12:00:00,20.0,0.0,30.0,45.0,2.4,132.0,4.0,5.0,2021.0,5.0,10.0,12.0,1003.3
6084.0,2021-05-10 13:00:00,20.666666666666668,0.0,30.0,43.333333333333336,2.7333333333333334,135.33333333333334,4.0,4.166666666666667,2021.0,5.0,10.0,13.0,1003.1
6085.0,2021-05-10 14:00:00,21.33333333333333,0.0,30.0,41.66666666666666,3.0666666666666664,138.66666666666666,4.0,3.333333333333333,2021.0,5.0,10.0,14.0,1003.6
6086.0,2021-05-10 15:00:00,22.0,0.0,30.0,40.0,3.4,142.0,4.0,2.5,2021.0,5.0,10.0,15.0,1002.7
6087.0,2021-05-10 16:00:00,21.33333333333333,0.0,30.0,40.0,3.0,131.66666666666666,4.0,1.6666666666666663,2021.0,5.0,10.0,16.0,1002.7
6088.0,2021-05-10 17:00:00,20.666666666666668,0.0,30.0,40.0,2.6,121.33333333333331,4.0,0.833333333333333,2021.0,5.0,10.0,17.0,1002.9
6089.0,2021-05-10 18:00:00,20.0,0.0,30.0,40.0,2.2,111.0,4.0,0.0,2021.0,5.0,10.0,18.0,1002.0
6090.0,2021-05-10 19:00:00,19.0,0.0,30.0,43.333333333333336,2.4333333333333336,115.33333333333331,4.0,0.0,2021.0,5.0,10.0,19.0,1002.3
6091.0,2021-05-10 20:00:00,18.0,0.0,30.0,46.66666666666666,2.6666666666666665,119.66666666666669,4.0,0.0,2021.0,5.0,10.0,20.0,1002.2
6092.0,2021-05-10 21:00:00,17.0,0.0,30.0,50.0,2.9,124.0,4.0,0.0,2021.0,5.0,10.0,21.0,1003.6
6093.0,2021-05-10 22:00:00,16.333333333333332,0.0,30.0,56.66666666666666,3.1,120.66666666666669,4.0,0.0,2021.0,5.0,10.0,22.0,1004.2
6094.0,2021-05-10 23:00:00,15.666666666666666,0.0,30.0,63.333333333333336,3.3,117.33333333333331,4.0,0.0,2021.0,5.0,10.0,23.0,1004.9
6095.0,2021-05-11 00:00:00,15.0,0.0,30.0,70.0,3.5,114.0,4.0,0.0,2021.0,5.0,11.0,0.0,1003.9
6096.0,2021-05-11 01:00:00,14.666666666666666,0.0,30.0,71.66666666666667,3.6,114.33333333333331,4.0,0.0,2021.0,5.0,11.0,1.0,1003.4
6097.0,2021-05-11 02:00:00,14.333333333333334,0.0,30.0,73.33333333333333,3.7,114.66666666666669,4.0,0.0,2021.0,5.0,11.0,2.0,1003.7
6098.0,2021-05-11 03:00:00,14.0,0.0,30.0,75.0,3.8,115.0,4.0,0.0,2021.0,5.0,11.0,3.0,1003.3
6099.0,2021-05-11 04:00:00,14.0,0.0,30.0,76.66666666666667,3.533333333333333,114.66666666666669,4.0,0.0,2021.0,5.0,11.0,4.0,1002.7
6100.0,2021-05-11 05:00:00,14.0,0.0,30.0,78.33333333333333,3.2666666666666666,114.33333333333331,4.0,0.0,2021.0,5.0,11.0,5.0,1002.9
6101.0,2021-05-11 06:00:00,14.0,0.0,30.0,80.0,3.0,114.0,4.0,0.0,2021.0,5.0,11.0,6.0,1003.0
6102.0,2021-05-11 07:00:00,14.666666666666666,0.0,30.0,78.33333333333333,3.4,113.33333333333331,4.0,0.0,2021.0,5.0,11.0,7.0,1003.5
6103.0,2021-05-11 08:00:00,15.333333333333334,0.0,30.0,76.66666666666667,3.8,112.66666666666669,4.0,0.0,2021.0,5.0,11.0,8.0,1004.1
6104.0,2021-05-11 09:00:00,16.0,0.0,30.0,75.0,4.2,112.0,4.0,0.0,2021.0,5.0,11.0,9.0,1004.2
6105.0,2021-05-11 10:00:00,17.333333333333332,0.0,30.0,70.0,4.2,114.66666666666669,4.0,0.0,2021.0,5.0,11.0,10.0,1004.2
6106.0,2021-05-11 11:00:00,18.666666666666668,0.0,30.0,65.0,4.2,117.33333333333331,4.0,0.0,2021.0,5.0,11.0,11.0,1003.9
6107.0,2021-05-11 12:00:00,20.0,0.0,30.0,60.0,4.2,120.0,4.0,0.0,2021.0,5.0,11.0,12.0,1003.5
6108.0,2021-05-11 13:00:00,20.33333333333333,0.0,30.0,60.0,4.433333333333334,118.66666666666669,4.0,0.0,2021.0,5.0,11.0,13.0,1003.0
6109.0,2021-05-11 14:00:00,20.666666666666668,0.0,30.0,60.0,4.666666666666667,117.33333333333331,4.0,0.0,2021.0,5.0,11.0,14.0,1002.3
6110.0,2021-05-11 15:00:00,21.0,0.0,30.0,60.0,4.9,116.0,4.0,0.0,2021.0,5.0,11.0,15.0,1002.0
6111.0,2021-05-11 16:00:00,20.666666666666668,0.0,23.33333333333333,58.333333333333336,4.566666666666666,113.0,3.6666666666666665,0.0,2021.0,5.0,11.0,16.0,1002.2
6112.0,2021-05-11 17:00:00,20.33333333333333,0.0,16.666666666666664,56.66666666666666,4.233333333333333,110.0,3.333333333333333,0.0,2021.0,5.0,11.0,17.0,1002.4
6113.0,2021-05-11 18:00:00,20.0,0.0,10.0,55.0,3.9,107.0,3.0,0.0,2021.0,5.0,11.0,18.0,1002.6
6114.0,2021-05-11 19:00:00,19.0,0.0,10.0,56.66666666666666,4.2,104.66666666666669,3.0,0.0,2021.0,5.0,11.0,19.0,1002.8
6115.0,2021-05-11 20:00:00,18.0,0.0,10.0,58.333333333333336,4.5,102.33333333333331,3.0,0.0,2021.0,5.0,11.0,20.0,1003.0
6116.0,2021-05-11 21:00:00,17.0,0.0,10.0,60.0,4.8,100.0,3.0,0.0,2021.0,5.0,11.0,21.0,1003.1
6117.0,2021-05-11 22:00:00,16.333333333333332,0.0,10.0,58.333333333333336,4.366666666666666,99.33333333333331,3.0,0.0,2021.0,5.0,11.0,22.0,1003.3
6118.0,2021-05-11 23:00:00,15.666666666666666,0.0,10.0,56.66666666666666,3.933333333333333,98.66666666666669,3.0,0.0,2021.0,5.0,11.0,23.0,1003.6
6119.0,2021-05-12 00:00:00,15.0,0.0,10.0,55.0,3.5,98.0,3.0,0.0,2021.0,5.0,12.0,0.0,1003.4
6120.0,2021-05-12 01:00:00,15.0,0.0,10.0,58.333333333333336,3.333333333333333,96.0,3.0,0.0,2021.0,5.0,12.0,1.0,1003.7
6121.0,2021-05-12 02:00:00,15.0,0.0,10.0,61.66666666666666,3.1666666666666665,94.0,3.0,0.0,2021.0,5.0,12.0,2.0,1003.4
6122.0,2021-05-12 03:00:00,15.0,0.0,10.0,65.0,3.0,92.0,3.0,0.0,2021.0,5.0,12.0,3.0,1003.2
6123.0,2021-05-12 04:00:00,15.0,0.0,13.333333333333334,68.33333333333333,3.033333333333333,90.66666666666669,3.0,0.0,2021.0,5.0,12.0,4.0,1003.0
6124.0,2021-05-12 05:00:00,15.0,0.0,16.666666666666668,71.66666666666667,3.066666666666667,89.33333333333333,3.0,0.0,2021.0,5.0,12.0,5.0,1002.6
6125.0,2021-05-12 06:00:00,15.0,0.0,20.0,75.0,3.1,88.0,3.0,0.0,2021.0,5.0,12.0,6.0,1002.8
6126.0,2021-05-12 07:00:00,16.666666666666668,0.0,20.0,71.66666666666667,3.433333333333333,89.66666666666667,3.0,0.0,2021.0,5.0,12.0,7.0,1003.0
6127.0,2021-05-12 08:00:00,18.33333333333333,0.0,20.0,68.33333333333333,3.7666666666666666,91.33333333333331,3.0,0.0,2021.0,5.0,12.0,8.0,1003.0
6128.0,2021-05-12 09:00:00,20.0,0.0,20.0,65.0,4.1,93.0,3.0,0.0,2021.0,5.0,12.0,9.0,1003.1
6129.0,2021-05-12 10:00:00,21.33333333333333,0.0,20.0,61.66666666666666,4.033333333333333,90.0,3.0,0.0,2021.0,5.0,12.0,10.0,1003.0
6130.0,2021-05-12 11:00:00,22.666666666666668,0.0,20.0,58.333333333333336,3.9666666666666655,87.0,3.0,0.0,2021.0,5.0,12.0,11.0,1002.4
6131.0,2021-05-12 12:00:00,24.0,0.0,20.0,55.0,3.9,84.0,3.0,0.0,2021.0,5.0,12.0,12.0,1001.7
6132.0,2021-05-12 13:00:00,24.666666666666668,0.0,20.0,53.333333333333336,3.9666666666666655,83.66666666666667,3.0,0.0,2021.0,5.0,12.0,13.0,1001.3
6133.0,2021-05-12 14:00:00,25.33333333333333,0.0,20.0,51.66666666666666,4.033333333333333,83.33333333333333,3.0,0.0,2021.0,5.0,12.0,14.0,1000.8
6134.0,2021-05-12 15:00:00,26.0,0.0,20.0,50.0,4.1,83.0,3.0,0.0,2021.0,5.0,12.0,15.0,1000.3
6135.0,2021-05-12 16:00:00,25.0,0.0,20.0,51.66666666666666,3.866666666666666,87.0,3.0,0.0,2021.0,5.0,12.0,16.0,1000.0
6136.0,2021-05-12 17:00:00,24.0,0.0,20.0,53.333333333333336,3.633333333333333,91.0,3.0,0.0,2021.0,5.0,12.0,17.0,1000.0
6137.0,2021-05-12 18:00:00,23.0,0.0,20.0,55.0,3.4,95.0,3.0,0.0,2021.0,5.0,12.0,18.0,1000.2
6138.0,2021-05-12 19:00:00,21.666666666666668,0.0,23.33333333333333,60.0,2.6333333333333333,86.0,3.333333333333333,0.0,2021.0,5.0,12.0,19.0,1000.7
6139.0,2021-05-12 20:00:00,20.33333333333333,0.0,26.666666666666668,65.0,1.8666666666666667,77.0,3.6666666666666665,0.0,2021.0,5.0,12.0,20.0,1001.5
6140.0,2021-05-12 21:00:00,19.0,0.0,30.0,70.0,1.1,68.0,4.0,0.0,2021.0,5.0,12.0,21.0,1002.7
6141.0,2021-05-12 22:00:00,18.33333333333333,0.0,20.0,75.0,1.5666666666666669,73.0,3.0,0.0,2021.0,5.0,12.0,22.0,1003.7
6142.0,2021-05-12 23:00:00,17.666666666666668,0.0,10.0,80.0,2.033333333333333,78.0,2.0,0.0,2021.0,5.0,12.0,23.0,1003.7
6143.0,2021-05-13 00:00:00,17.0,0.0,0.0,85.0,2.5,83.0,1.0,0.0,2021.0,5.0,13.0,0.0,1003.7
6144.0,2021-05-13 01:00:00,16.333333333333332,0.0,3.333333333333333,86.66666666666667,2.3666666666666667,83.66666666666667,1.6666666666666663,0.0,2021.0,5.0,13.0,1.0,1003.3
6145.0,2021-05-13 02:00:00,15.666666666666666,0.0,6.666666666666667,88.33333333333333,2.2333333333333334,84.33333333333333,2.333333333333333,0.0,2021.0,5.0,13.0,2.0,1003.2
6146.0,2021-05-13 03:00:00,15.0,0.0,10.0,90.0,2.1,85.0,3.0,0.0,2021.0,5.0,13.0,3.0,1003.3
6147.0,2021-05-13 04:00:00,15.0,0.0,6.666666666666666,90.0,1.9333333333333331,81.66666666666667,2.333333333333333,0.0,2021.0,5.0,13.0,4.0,1003.4
6148.0,2021-05-13 05:00:00,15.0,0.0,3.333333333333333,90.0,1.7666666666666668,78.33333333333333,1.6666666666666667,0.0,2021.0,5.0,13.0,5.0,1003.3
6149.0,2021-05-13 06:00:00,15.0,0.0,0.0,90.0,1.6,75.0,1.0,0.0,2021.0,5.0,13.0,6.0,1003.8
6150.0,2021-05-13 07:00:00,17.0,0.0,0.0,83.33333333333333,1.7333333333333334,70.0,1.0,0.0,2021.0,5.0,13.0,7.0,1004.0
6151.0,2021-05-13 08:00:00,19.0,0.0,0.0,76.66666666666667,1.8666666666666667,65.0,1.0,0.0,2021.0,5.0,13.0,8.0,1004.2
6152.0,2021-05-13 09:00:00,21.0,0.0,0.0,70.0,2.0,60.0,1.0,0.0,2021.0,5.0,13.0,9.0,1004.1
6153.0,2021-05-13 10:00:00,22.666666666666668,0.0,3.333333333333333,65.0,2.0,67.0,1.6666666666666663,0.0,2021.0,5.0,13.0,10.0,1003.9
6154.0,2021-05-13 11:00:00,24.33333333333333,0.0,6.666666666666667,60.0,2.0,74.0,2.333333333333333,0.0,2021.0,5.0,13.0,11.0,1003.6
6155.0,2021-05-13 12:00:00,26.0,0.0,10.0,55.0,2.0,81.0,3.0,0.0,2021.0,5.0,13.0,12.0,1002.9
6156.0,2021-05-13 13:00:00,26.33333333333333,0.0,10.0,53.333333333333336,2.2666666666666666,95.66666666666669,2.333333333333333,0.0,2021.0,5.0,13.0,13.0,1002.2
6157.0,2021-05-13 14:00:00,26.666666666666668,0.0,10.0,51.66666666666666,2.533333333333333,110.33333333333331,1.6666666666666667,0.0,2021.0,5.0,13.0,14.0,1002.0
6158.0,2021-05-13 15:00:00,27.0,0.0,10.0,50.0,2.8,125.0,1.0,0.0,2021.0,5.0,13.0,15.0,1001.5
6159.0,2021-05-13 16:00:00,26.33333333333333,0.0,6.666666666666666,51.66666666666666,2.8,130.66666666666666,1.0,0.0,2021.0,5.0,13.0,16.0,1001.1
6160.0,2021-05-13 17:00:00,25.666666666666668,0.0,3.333333333333333,53.333333333333336,2.8,136.33333333333334,1.0,0.0,2021.0,5.0,13.0,17.0,1001.4
6161.0,2021-05-13 18:00:00,25.0,0.0,0.0,55.0,2.8,142.0,1.0,0.0,2021.0,5.0,13.0,18.0,1001.3
6162.0,2021-05-13 19:00:00,23.33333333333333,0.0,3.333333333333333,61.66666666666666,2.1666666666666665,148.66666666666666,1.6666666666666663,0.0,2021.0,5.0,13.0,19.0,1002.1
6163.0,2021-05-13 20:00:00,21.666666666666668,0.0,6.666666666666667,68.33333333333333,1.5333333333333332,155.33333333333334,2.333333333333333,0.0,2021.0,5.0,13.0,20.0,1002.7
6164.0,2021-05-13 21:00:00,20.0,0.0,10.0,75.0,0.9,162.0,3.0,0.0,2021.0,5.0,13.0,21.0,1003.4
6165.0,2021-05-13 22:00:00,19.0,0.0,6.666666666666666,80.0,0.9666666666666668,150.66666666666666,2.333333333333333,0.0,2021.0,5.0,13.0,22.0,1004.1
6166.0,2021-05-13 23:00:00,18.0,0.0,3.333333333333333,85.0,1.0333333333333334,139.33333333333334,1.6666666666666667,0.0,2021.0,5.0,13.0,23.0,1004.3
6167.0,2021-05-14 00:00:00,17.0,0.0,0.0,90.0,1.1,128.0,1.0,0.0,2021.0,5.0,14.0,0.0,1004.4
6168.0,2021-05-14 01:00:00,16.666666666666668,0.0,0.0,91.66666666666669,1.1666666666666667,111.0,1.0,0.0,2021.0,5.0,14.0,1.0,1004.7
6169.0,2021-05-14 02:00:00,16.333333333333332,0.0,0.0,93.33333333333331,1.2333333333333334,94.0,1.0,0.0,2021.0,5.0,14.0,2.0,1004.7
6170.0,2021-05-14 03:00:00,16.0,0.0,0.0,95.0,1.3,77.0,1.0,0.0,2021.0,5.0,14.0,3.0,1004.5
6171.0,2021-05-14 04:00:00,16.0,0.0,0.0,95.0,1.2666666666666666,81.33333333333333,1.0,0.0,2021.0,5.0,14.0,4.0,1004.1
6172.0,2021-05-14 05:00:00,16.0,0.0,0.0,95.0,1.2333333333333334,85.66666666666667,1.0,0.0,2021.0,5.0,14.0,5.0,1004.5
6173.0,2021-05-14 06:00:00,16.0,0.0,0.0,95.0,1.2,90.0,1.0,0.0,2021.0,5.0,14.0,6.0,1004.8
6174.0,2021-05-14 07:00:00,18.0,0.0,0.0,88.33333333333333,1.4333333333333331,95.33333333333331,1.0,0.0,2021.0,5.0,14.0,7.0,1004.5
6175.0,2021-05-14 08:00:00,20.0,0.0,0.0,81.66666666666667,1.6666666666666663,100.66666666666669,1.0,0.0,2021.0,5.0,14.0,8.0,1004.5
6176.0,2021-05-14 09:00:00,22.0,0.0,0.0,75.0,1.9,106.0,1.0,0.0,2021.0,5.0,14.0,9.0,1004.1
6177.0,2021-05-14 10:00:00,23.666666666666668,0.0,0.0,66.66666666666667,2.3666666666666667,110.33333333333331,1.0,0.0,2021.0,5.0,14.0,10.0,1003.9
6178.0,2021-05-14 11:00:00,25.33333333333333,0.0,0.0,58.33333333333333,2.833333333333333,114.66666666666669,1.0,0.0,2021.0,5.0,14.0,11.0,1003.3
6179.0,2021-05-14 12:00:00,27.0,0.0,0.0,50.0,3.3,119.0,1.0,0.0,2021.0,5.0,14.0,12.0,1002.7
6180.0,2021-05-14 13:00:00,27.0,0.0,0.0,50.0,3.433333333333333,124.0,1.0,0.0,2021.0,5.0,14.0,13.0,1002.4
6181.0,2021-05-14 14:00:00,27.0,0.0,0.0,50.0,3.566666666666667,129.0,1.0,0.0,2021.0,5.0,14.0,14.0,1002.2
6182.0,2021-05-14 15:00:00,27.0,0.0,0.0,50.0,3.7,134.0,1.0,0.0,2021.0,5.0,14.0,15.0,1002.1
6183.0,2021-05-14 16:00:00,26.0,0.0,3.333333333333333,53.333333333333336,3.566666666666667,131.0,1.6666666666666663,0.0,2021.0,5.0,14.0,16.0,1002.0
6184.0,2021-05-14 17:00:00,25.0,0.0,6.666666666666667,56.66666666666666,3.433333333333333,128.0,2.333333333333333,0.0,2021.0,5.0,14.0,17.0,1001.8
6185.0,2021-05-14 18:00:00,24.0,0.0,10.0,60.0,3.3,125.0,3.0,0.0,2021.0,5.0,14.0,18.0,1001.8
6186.0,2021-05-14 19:00:00,22.666666666666668,0.0,16.666666666666668,66.66666666666667,3.3666666666666667,123.66666666666669,3.333333333333333,0.0,2021.0,5.0,14.0,19.0,1001.7
6187.0,2021-05-14 20:00:00,21.33333333333333,0.0,23.333333333333336,73.33333333333333,3.433333333333333,122.33333333333331,3.6666666666666665,0.0,2021.0,5.0,14.0,20.0,1001.7
6188.0,2021-05-14 21:00:00,20.0,0.0,30.0,80.0,3.5,121.0,4.0,0.0,2021.0,5.0,14.0,21.0,1001.6
6189.0,2021-05-14 22:00:00,19.666666666666668,0.0,30.0,83.33333333333333,3.433333333333333,121.0,4.0,0.0,2021.0,5.0,14.0,22.0,1001.8
6190.0,2021-05-14 23:00:00,19.33333333333333,0.0,30.0,86.66666666666667,3.3666666666666667,121.0,4.0,0.0,2021.0,5.0,14.0,23.0,1001.9
6191.0,2021-05-15 00:00:00,19.0,0.0,30.0,90.0,3.3,121.0,4.0,0.0,2021.0,5.0,15.0,0.0,1001.9
6192.0,2021-05-15 01:00:00,19.0,0.0,30.0,90.0,3.2666666666666666,119.33333333333331,4.0,0.8333333333333334,2021.0,5.0,15.0,1.0,1001.5
6193.0,2021-05-15 02:00:00,19.0,0.0,30.0,90.0,3.2333333333333334,117.66666666666669,4.0,1.6666666666666667,2021.0,5.0,15.0,2.0,1001.1
6194.0,2021-05-15 03:00:00,19.0,0.0,30.0,90.0,3.2,116.0,4.0,2.5,2021.0,5.0,15.0,3.0,1000.9
